data_as_of,death_year,death_month,jurisdiction_occurrence,drug_involved,time_period,month_ending_date,drug_overdose_deaths,footnote
01/04/2026,2024,10,Region 8,Xylazine,12 month-ending,10/31/2024,22,
01/04/2026,2024,11,Region 8,Xylazine,12 month-ending,11/30/2024,25,
01/04/2026,2024,12,Region 8,Xylazine,12 month-ending,12/31/2024,24,
01/04/2026,2025,1,Region 8,Xylazine,12 month-ending,01/31/2025,25,
01/04/2026,2025,2,Region 8,Xylazine,12 month-ending,02/28/2025,23,
01/04/2026,2025,3,Region 8,Xylazine,12 month-ending,03/31/2025,21,
01/04/2026,2025,4,Region 8,Xylazine,12 month-ending,04/30/2025,20,
01/04/2026,2025,5,Region 8,Xylazine,12 month-ending,05/31/2025,17,
01/04/2026,2025,6,Region 8,Xylazine,12 month-ending,06/30/2025,16,
01/04/2026,2019,1,Region 9,Xylazine,12 month-ending,01/31/2019,,Death counts between 1-9 are suppressed.
01/04/2026,2019,2,Region 9,Xylazine,12 month-ending,02/28/2019,,Death counts between 1-9 are suppressed.
01/04/2026,2019,3,Region 9,Xylazine,12 month-ending,03/31/2019,,Death counts between 1-9 are suppressed.
01/04/2026,2019,4,Region 9,Xylazine,12 month-ending,04/30/2019,,Death counts between 1-9 are suppressed.
01/04/2026,2019,5,Region 9,Xylazine,12 month-ending,05/31/2019,,Death counts between 1-9 are suppressed.
01/04/2026,2019,6,Region 9,Xylazine,12 month-ending,06/30/2019,,Death counts between 1-9 are suppressed.
01/04/2026,2019,7,Region 9,Xylazine,12 month-ending,07/31/2019,,Death counts between 1-9 are suppressed.
01/04/2026,2019,8,Region 9,Xylazine,12 month-ending,08/31/2019,,Death counts between 1-9 are suppressed.
01/04/2026,2019,9,Region 9,Xylazine,12 month-ending,09/30/2019,,Death counts between 1-9 are suppressed.
01/04/2026,2019,10,Region 9,Xylazine,12 month-ending,10/31/2019,,Death counts between 1-9 are suppressed.
01/04/2026,2019,11,Region 9,Xylazine,12 month-ending,11/30/2019,10,
01/04/2026,2019,12,Region 9,Xylazine,12 month-ending,12/31/2019,10,
01/04/2026,2020,1,Region 9,Xylazine,12 month-ending,01/31/2020,10,
01/04/2026,2020,2,Region 9,Xylazine,12 month-ending,02/29/2020,13,
01/04/2026,2020,3,Region 9,Xylazine,12 month-ending,03/31/2020,15,
01/04/2026,2020,4,Region 9,Xylazine,12 month-ending,04/30/2020,15,
01/04/2026,2020,5,Region 9,Xylazine,12 month-ending,05/31/2020,14,
01/04/2026,2020,6,Region 9,Xylazine,12 month-ending,06/30/2020,11,
01/04/2026,2020,7,Region 9,Xylazine,12 month-ending,07/31/2020,12,
01/04/2026,2020,8,Region 9,Xylazine,12 month-ending,08/31/2020,13,
01/04/2026,2020,9,Region 9,Xylazine,12 month-ending,09/30/2020,13,
01/04/2026,2020,10,Region 9,Xylazine,12 month-ending,10/31/2020,11,
01/04/2026,2020,11,Region 9,Xylazine,12 month-ending,11/30/2020,11,
01/04/2026,2020,12,Region 9,Xylazine,12 month-ending,12/31/2020,13,
01/04/2026,2021,1,Region 9,Xylazine,12 month-ending,01/31/2021,13,
01/04/2026,2021,2,Region 9,Xylazine,12 month-ending,02/28/2021,14,
01/04/2026,2021,3,Region 9,Xylazine,12 month-ending,03/31/2021,14,
01/04/2026,2021,4,Region 9,Xylazine,12 month-ending,04/30/2021,14,
01/04/2026,2021,5,Region 9,Xylazine,12 month-ending,05/31/2021,14,
01/04/2026,2021,6,Region 9,Xylazine,12 month-ending,06/30/2021,18,
01/04/2026,2021,7,Region 9,Xylazine,12 month-ending,07/31/2021,17,
01/04/2026,2021,8,Region 9,Xylazine,12 month-ending,08/31/2021,16,
01/04/2026,2021,9,Region 9,Xylazine,12 month-ending,09/30/2021,18,
01/04/2026,2021,10,Region 9,Xylazine,12 month-ending,10/31/2021,19,
01/04/2026,2021,11,Region 9,Xylazine,12 month-ending,11/30/2021,18,
01/04/2026,2021,12,Region 9,Xylazine,12 month-ending,12/31/2021,18,
01/04/2026,2022,1,Region 9,Xylazine,12 month-ending,01/31/2022,20,
01/04/2026,2022,2,Region 9,Xylazine,12 month-ending,02/28/2022,18,
01/04/2026,2022,3,Region 9,Xylazine,12 month-ending,03/31/2022,18,
01/04/2026,2022,4,Region 9,Xylazine,12 month-ending,04/30/2022,20,
01/04/2026,2022,5,Region 9,Xylazine,12 month-ending,05/31/2022,21,
01/04/2026,2022,6,Region 9,Xylazine,12 month-ending,06/30/2022,20,
01/04/2026,2022,7,Region 9,Xylazine,12 month-ending,07/31/2022,23,
01/04/2026,2022,8,Region 9,Xylazine,12 month-ending,08/31/2022,26,
01/04/2026,2022,9,Region 9,Xylazine,12 month-ending,09/30/2022,25,
01/04/2026,2022,10,Region 9,Xylazine,12 month-ending,10/31/2022,26,
01/04/2026,2022,11,Region 9,Xylazine,12 month-ending,11/30/2022,30,
01/04/2026,2022,12,Region 9,Xylazine,12 month-ending,12/31/2022,35,
01/04/2026,2023,1,Region 9,Xylazine,12 month-ending,01/31/2023,37,
01/04/2026,2023,2,Region 9,Xylazine,12 month-ending,02/28/2023,39,
01/04/2026,2023,3,Region 9,Xylazine,12 month-ending,03/31/2023,39,
01/04/2026,2023,4,Region 9,Xylazine,12 month-ending,04/30/2023,45,
01/04/2026,2023,5,Region 9,Xylazine,12 month-ending,05/31/2023,53,
01/04/2026,2023,6,Region 9,Xylazine,12 month-ending,06/30/2023,57,
01/04/2026,2023,7,Region 9,Xylazine,12 month-ending,07/31/2023,70,
01/04/2026,2023,8,Region 9,Xylazine,12 month-ending,08/31/2023,79,
01/04/2026,2023,9,Region 9,Xylazine,12 month-ending,09/30/2023,87,
01/04/2026,2023,10,Region 9,Xylazine,12 month-ending,10/31/2023,96,
01/04/2026,2023,11,Region 9,Xylazine,12 month-ending,11/30/2023,103,
01/04/2026,2023,12,Region 9,Xylazine,12 month-ending,12/31/2023,106,
01/04/2026,2024,1,Region 9,Xylazine,12 month-ending,01/31/2024,113,
01/04/2026,2024,2,Region 9,Xylazine,12 month-ending,02/29/2024,116,
01/04/2026,2024,3,Region 9,Xylazine,12 month-ending,03/31/2024,126,
01/04/2026,2024,4,Region 9,Xylazine,12 month-ending,04/30/2024,132,
01/04/2026,2024,5,Region 9,Xylazine,12 month-ending,05/31/2024,140,
01/04/2026,2024,6,Region 9,Xylazine,12 month-ending,06/30/2024,150,
01/04/2026,2024,7,Region 9,Xylazine,12 month-ending,07/31/2024,163,
01/04/2026,2024,8,Region 9,Xylazine,12 month-ending,08/31/2024,166,
01/04/2026,2024,9,Region 9,Xylazine,12 month-ending,09/30/2024,178,
01/04/2026,2024,10,Region 9,Xylazine,12 month-ending,10/31/2024,177,
01/04/2026,2024,11,Region 9,Xylazine,12 month-ending,11/30/2024,177,
01/04/2026,2024,12,Region 9,Xylazine,12 month-ending,12/31/2024,180,
01/04/2026,2025,1,Region 9,Xylazine,12 month-ending,01/31/2025,178,
01/04/2026,2025,2,Region 9,Xylazine,12 month-ending,02/28/2025,179,
01/04/2026,2025,3,Region 9,Xylazine,12 month-ending,03/31/2025,169,
01/04/2026,2025,4,Region 9,Xylazine,12 month-ending,04/30/2025,158,
01/04/2026,2025,5,Region 9,Xylazine,12 month-ending,05/31/2025,148,
01/04/2026,2025,6,Region 9,Xylazine,12 month-ending,06/30/2025,137,
01/04/2026,2019,1,Region 10,Xylazine,12 month-ending,01/31/2019,,Death counts between 1-9 are suppressed.
01/04/2026,2019,2,Region 10,Xylazine,12 month-ending,02/28/2019,,Death counts between 1-9 are suppressed.
01/04/2026,2019,3,Region 10,Xylazine,12 month-ending,03/31/2019,,Death counts between 1-9 are suppressed.
01/04/2026,2019,4,Region 10,Xylazine,12 month-ending,04/30/2019,,Death counts between 1-9 are suppressed.
01/04/2026,2019,5,Region 10,Xylazine,12 month-ending,05/31/2019,,Death counts between 1-9 are suppressed.
01/04/2026,2019,6,Region 10,Xylazine,12 month-ending,06/30/2019,,Death counts between 1-9 are suppressed.
01/04/2026,2019,7,Region 10,Xylazine,12 month-ending,07/31/2019,,Death counts between 1-9 are suppressed.
01/04/2026,2019,8,Region 10,Xylazine,12 month-ending,08/31/2019,,Death counts between 1-9 are suppressed.
01/04/2026,2019,9,Region 10,Xylazine,12 month-ending,09/30/2019,,Death counts between 1-9 are suppressed.
01/04/2026,2019,10,Region 10,Xylazine,12 month-ending,10/31/2019,,Death counts between 1-9 are suppressed.
01/04/2026,2019,11,Region 10,Xylazine,12 month-ending,11/30/2019,,Death counts between 1-9 are suppressed.
01/04/2026,2019,12,Region 10,Xylazine,12 month-ending,12/31/2019,,Death counts between 1-9 are suppressed.
01/04/2026,2020,1,Region 10,Xylazine,12 month-ending,01/31/2020,,Death counts between 1-9 are suppressed.
01/04/2026,2020,2,Region 10,Xylazine,12 month-ending,02/29/2020,,Death counts between 1-9 are suppressed.
01/04/2026,2020,3,Region 10,Xylazine,12 month-ending,03/31/2020,,Death counts between 1-9 are suppressed.
01/04/2026,2020,4,Region 10,Xylazine,12 month-ending,04/30/2020,,Death counts between 1-9 are suppressed.
01/04/2026,2020,5,Region 10,Xylazine,12 month-ending,05/31/2020,,Death counts between 1-9 are suppressed.
01/04/2026,2020,6,Region 10,Xylazine,12 month-ending,06/30/2020,,Death counts between 1-9 are suppressed.
01/04/2026,2020,7,Region 10,Xylazine,12 month-ending,07/31/2020,,Death counts between 1-9 are suppressed.
01/04/2026,2020,8,Region 10,Xylazine,12 month-ending,08/31/2020,,Death counts between 1-9 are suppressed.
01/04/2026,2020,9,Region 10,Xylazine,12 month-ending,09/30/2020,,Death counts between 1-9 are suppressed.
01/04/2026,2020,10,Region 10,Xylazine,12 month-ending,10/31/2020,,Death counts between 1-9 are suppressed.
01/04/2026,2020,11,Region 10,Xylazine,12 month-ending,11/30/2020,,Death counts between 1-9 are suppressed.
01/04/2026,2020,12,Region 10,Xylazine,12 month-ending,12/31/2020,,Death counts between 1-9 are suppressed.
01/04/2026,2021,1,Region 10,Xylazine,12 month-ending,01/31/2021,,Death counts between 1-9 are suppressed.
01/04/2026,2021,2,Region 10,Xylazine,12 month-ending,02/28/2021,,Death counts between 1-9 are suppressed.
01/04/2026,2021,3,Region 10,Xylazine,12 month-ending,03/31/2021,,Death counts between 1-9 are suppressed.
01/04/2026,2021,4,Region 10,Xylazine,12 month-ending,04/30/2021,,Death counts between 1-9 are suppressed.
01/04/2026,2021,5,Region 10,Xylazine,12 month-ending,05/31/2021,,Death counts between 1-9 are suppressed.
01/04/2026,2021,6,Region 10,Xylazine,12 month-ending,06/30/2021,,Death counts between 1-9 are suppressed.
01/04/2026,2021,7,Region 10,Xylazine,12 month-ending,07/31/2021,,Death counts between 1-9 are suppressed.
01/04/2026,2021,8,Region 10,Xylazine,12 month-ending,08/31/2021,,Death counts between 1-9 are suppressed.
01/04/2026,2021,9,Region 10,Xylazine,12 month-ending,09/30/2021,,Death counts between 1-9 are suppressed.
01/04/2026,2021,10,Region 10,Xylazine,12 month-ending,10/31/2021,,Death counts between 1-9 are suppressed.
01/04/2026,2021,11,Region 10,Xylazine,12 month-ending,11/30/2021,,Death counts between 1-9 are suppressed.
01/04/2026,2021,12,Region 10,Xylazine,12 month-ending,12/31/2021,,Death counts between 1-9 are suppressed.
01/04/2026,2022,1,Region 10,Xylazine,12 month-ending,01/31/2022,,Death counts between 1-9 are suppressed.
01/04/2026,2022,2,Region 10,Xylazine,12 month-ending,02/28/2022,,Death counts between 1-9 are suppressed.
01/04/2026,2022,3,Region 10,Xylazine,12 month-ending,03/31/2022,,Death counts between 1-9 are suppressed.
01/04/2026,2022,4,Region 10,Xylazine,12 month-ending,04/30/2022,,Death counts between 1-9 are suppressed.
01/04/2026,2022,5,Region 10,Xylazine,12 month-ending,05/31/2022,,Death counts between 1-9 are suppressed.
01/04/2026,2022,6,Region 10,Xylazine,12 month-ending,06/30/2022,,Death counts between 1-9 are suppressed.
01/04/2026,2022,7,Region 10,Xylazine,12 month-ending,07/31/2022,,Death counts between 1-9 are suppressed.
01/04/2026,2022,8,Region 10,Xylazine,12 month-ending,08/31/2022,,Death counts between 1-9 are suppressed.
01/04/2026,2022,9,Region 10,Xylazine,12 month-ending,09/30/2022,,Death counts between 1-9 are suppressed.
01/04/2026,2022,10,Region 10,Xylazine,12 month-ending,10/31/2022,,Death counts between 1-9 are suppressed.
01/04/2026,2022,11,Region 10,Xylazine,12 month-ending,11/30/2022,,Death counts between 1-9 are suppressed.
01/04/2026,2022,12,Region 10,Xylazine,12 month-ending,12/31/2022,,Death counts between 1-9 are suppressed.
01/04/2026,2023,1,Region 10,Xylazine,12 month-ending,01/31/2023,,Death counts between 1-9 are suppressed.
01/04/2026,2023,2,Region 10,Xylazine,12 month-ending,02/28/2023,,Death counts between 1-9 are suppressed.
01/04/2026,2023,3,Region 10,Xylazine,12 month-ending,03/31/2023,,Death counts between 1-9 are suppressed.
01/04/2026,2023,4,Region 10,Xylazine,12 month-ending,04/30/2023,,Death counts between 1-9 are suppressed.
01/04/2026,2023,5,Region 10,Xylazine,12 month-ending,05/31/2023,15,
01/04/2026,2023,6,Region 10,Xylazine,12 month-ending,06/30/2023,19,
01/04/2026,2023,7,Region 10,Xylazine,12 month-ending,07/31/2023,18,
01/04/2026,2023,8,Region 10,Xylazine,12 month-ending,08/31/2023,22,
01/04/2026,2023,9,Region 10,Xylazine,12 month-ending,09/30/2023,23,
01/04/2026,2023,10,Region 10,Xylazine,12 month-ending,10/31/2023,26,
01/04/2026,2023,11,Region 10,Xylazine,12 month-ending,11/30/2023,27,
01/04/2026,2023,12,Region 10,Xylazine,12 month-ending,12/31/2023,35,
01/04/2026,2024,1,Region 10,Xylazine,12 month-ending,01/31/2024,38,
01/04/2026,2024,2,Region 10,Xylazine,12 month-ending,02/29/2024,45,
01/04/2026,2024,3,Region 10,Xylazine,12 month-ending,03/31/2024,47,
01/04/2026,2024,4,Region 10,Xylazine,12 month-ending,04/30/2024,52,
01/04/2026,2024,5,Region 10,Xylazine,12 month-ending,05/31/2024,51,
01/04/2026,2024,6,Region 10,Xylazine,12 month-ending,06/30/2024,52,
01/04/2026,2024,7,Region 10,Xylazine,12 month-ending,07/31/2024,53,
01/04/2026,2024,8,Region 10,Xylazine,12 month-ending,08/31/2024,52,
01/04/2026,2024,9,Region 10,Xylazine,12 month-ending,09/30/2024,50,
01/04/2026,2024,10,Region 10,Xylazine,12 month-ending,10/31/2024,48,
01/04/2026,2024,11,Region 10,Xylazine,12 month-ending,11/30/2024,49,
01/04/2026,2024,12,Region 10,Xylazine,12 month-ending,12/31/2024,46,
01/04/2026,2025,1,Region 10,Xylazine,12 month-ending,01/31/2025,45,
01/04/2026,2025,2,Region 10,Xylazine,12 month-ending,02/28/2025,37,
01/04/2026,2025,3,Region 10,Xylazine,12 month-ending,03/31/2025,35,
01/04/2026,2025,4,Region 10,Xylazine,12 month-ending,04/30/2025,29,
01/04/2026,2025,5,Region 10,Xylazine,12 month-ending,05/31/2025,25,
01/04/2026,2025,6,Region 10,Xylazine,12 month-ending,06/30/2025,22,
01/04/2026,2019,1,Region 1,Gabapentin,12 month-ending,01/31/2019,44,
01/04/2026,2019,2,Region 1,Gabapentin,12 month-ending,02/28/2019,46,
01/04/2026,2019,3,Region 1,Gabapentin,12 month-ending,03/31/2019,49,
01/04/2026,2019,4,Region 1,Gabapentin,12 month-ending,04/30/2019,52,
01/04/2026,2019,5,Region 1,Gabapentin,12 month-ending,05/31/2019,51,
01/04/2026,2019,6,Region 1,Gabapentin,12 month-ending,06/30/2019,63,
01/04/2026,2019,7,Region 1,Gabapentin,12 month-ending,07/31/2019,85,
01/04/2026,2019,8,Region 1,Gabapentin,12 month-ending,08/31/2019,104,
01/04/2026,2019,9,Region 1,Gabapentin,12 month-ending,09/30/2019,120,
01/04/2026,2019,10,Region 1,Gabapentin,12 month-ending,10/31/2019,140,
01/04/2026,2019,11,Region 1,Gabapentin,12 month-ending,11/30/2019,163,
01/04/2026,2019,12,Region 1,Gabapentin,12 month-ending,12/31/2019,182,
01/04/2026,2020,1,Region 1,Gabapentin,12 month-ending,01/31/2020,204,
01/04/2026,2020,2,Region 1,Gabapentin,12 month-ending,02/29/2020,227,
01/04/2026,2020,3,Region 1,Gabapentin,12 month-ending,03/31/2020,263,
01/04/2026,2020,4,Region 1,Gabapentin,12 month-ending,04/30/2020,301,
01/04/2026,2020,5,Region 1,Gabapentin,12 month-ending,05/31/2020,331,
01/04/2026,2020,6,Region 1,Gabapentin,12 month-ending,06/30/2020,338,
01/04/2026,2020,7,Region 1,Gabapentin,12 month-ending,07/31/2020,349,
01/04/2026,2020,8,Region 1,Gabapentin,12 month-ending,08/31/2020,348,
01/04/2026,2020,9,Region 1,Gabapentin,12 month-ending,09/30/2020,354,
01/04/2026,2020,10,Region 1,Gabapentin,12 month-ending,10/31/2020,355,
01/04/2026,2020,11,Region 1,Gabapentin,12 month-ending,11/30/2020,355,
01/04/2026,2020,12,Region 1,Gabapentin,12 month-ending,12/31/2020,361,
01/04/2026,2021,1,Region 1,Gabapentin,12 month-ending,01/31/2021,378,
01/04/2026,2021,2,Region 1,Gabapentin,12 month-ending,02/28/2021,377,
01/04/2026,2021,3,Region 1,Gabapentin,12 month-ending,03/31/2021,369,
01/04/2026,2021,4,Region 1,Gabapentin,12 month-ending,04/30/2021,357,
01/04/2026,2021,5,Region 1,Gabapentin,12 month-ending,05/31/2021,364,
01/04/2026,2021,6,Region 1,Gabapentin,12 month-ending,06/30/2021,374,
01/04/2026,2021,7,Region 1,Gabapentin,12 month-ending,07/31/2021,375,
01/04/2026,2021,8,Region 1,Gabapentin,12 month-ending,08/31/2021,375,
01/04/2026,2021,9,Region 1,Gabapentin,12 month-ending,09/30/2021,383,
01/04/2026,2021,10,Region 1,Gabapentin,12 month-ending,10/31/2021,386,
01/04/2026,2021,11,Region 1,Gabapentin,12 month-ending,11/30/2021,399,
01/04/2026,2021,12,Region 1,Gabapentin,12 month-ending,12/31/2021,401,
01/04/2026,2022,1,Region 1,Gabapentin,12 month-ending,01/31/2022,379,
01/04/2026,2022,2,Region 1,Gabapentin,12 month-ending,02/28/2022,378,
01/04/2026,2022,3,Region 1,Gabapentin,12 month-ending,03/31/2022,381,
01/04/2026,2022,4,Region 1,Gabapentin,12 month-ending,04/30/2022,384,
01/04/2026,2022,5,Region 1,Gabapentin,12 month-ending,05/31/2022,381,
01/04/2026,2022,6,Region 1,Gabapentin,12 month-ending,06/30/2022,389,
01/04/2026,2022,7,Region 1,Gabapentin,12 month-ending,07/31/2022,390,
01/04/2026,2022,8,Region 1,Gabapentin,12 month-ending,08/31/2022,406,
01/04/2026,2022,9,Region 1,Gabapentin,12 month-ending,09/30/2022,401,
01/04/2026,2022,10,Region 1,Gabapentin,12 month-ending,10/31/2022,428,
01/04/2026,2022,11,Region 1,Gabapentin,12 month-ending,11/30/2022,440,
01/04/2026,2022,12,Region 1,Gabapentin,12 month-ending,12/31/2022,449,
01/04/2026,2023,1,Region 1,Gabapentin,12 month-ending,01/31/2023,453,
01/04/2026,2023,2,Region 1,Gabapentin,12 month-ending,02/28/2023,455,
01/04/2026,2023,3,Region 1,Gabapentin,12 month-ending,03/31/2023,441,
01/04/2026,2023,4,Region 1,Gabapentin,12 month-ending,04/30/2023,436,
01/04/2026,2023,5,Region 1,Gabapentin,12 month-ending,05/31/2023,429,
01/04/2026,2023,6,Region 1,Gabapentin,12 month-ending,06/30/2023,434,
01/04/2026,2023,7,Region 1,Gabapentin,12 month-ending,07/31/2023,433,
01/04/2026,2023,8,Region 1,Gabapentin,12 month-ending,08/31/2023,428,
01/04/2026,2023,9,Region 1,Gabapentin,12 month-ending,09/30/2023,445,
01/04/2026,2023,10,Region 1,Gabapentin,12 month-ending,10/31/2023,424,
01/04/2026,2023,11,Region 1,Gabapentin,12 month-ending,11/30/2023,401,
01/04/2026,2023,12,Region 1,Gabapentin,12 month-ending,12/31/2023,381,
01/04/2026,2024,1,Region 1,Gabapentin,12 month-ending,01/31/2024,381,
01/04/2026,2024,2,Region 1,Gabapentin,12 month-ending,02/29/2024,378,
01/04/2026,2024,3,Region 1,Gabapentin,12 month-ending,03/31/2024,380,
01/04/2026,2024,4,Region 1,Gabapentin,12 month-ending,04/30/2024,374,
01/04/2026,2024,5,Region 1,Gabapentin,12 month-ending,05/31/2024,377,
01/04/2026,2024,6,Region 1,Gabapentin,12 month-ending,06/30/2024,359,
01/04/2026,2024,7,Region 1,Gabapentin,12 month-ending,07/31/2024,346,
01/04/2026,2024,8,Region 1,Gabapentin,12 month-ending,08/31/2024,336,
01/04/2026,2024,9,Region 1,Gabapentin,12 month-ending,09/30/2024,316,
01/04/2026,2024,10,Region 1,Gabapentin,12 month-ending,10/31/2024,311,
01/04/2026,2024,11,Region 1,Gabapentin,12 month-ending,11/30/2024,312,
01/04/2026,2024,12,Region 1,Gabapentin,12 month-ending,12/31/2024,318,
01/04/2026,2025,1,Region 1,Gabapentin,12 month-ending,01/31/2025,321,
01/04/2026,2025,2,Region 1,Gabapentin,12 month-ending,02/28/2025,307,
01/04/2026,2025,3,Region 1,Gabapentin,12 month-ending,03/31/2025,300,
01/04/2026,2025,4,Region 1,Gabapentin,12 month-ending,04/30/2025,282,
01/04/2026,2025,5,Region 1,Gabapentin,12 month-ending,05/31/2025,263,
01/04/2026,2025,6,Region 1,Gabapentin,12 month-ending,06/30/2025,246,
01/04/2026,2019,1,Region 2,Gabapentin,12 month-ending,01/31/2019,176,
01/04/2026,2019,2,Region 2,Gabapentin,12 month-ending,02/28/2019,187,
01/04/2026,2019,3,Region 2,Gabapentin,12 month-ending,03/31/2019,185,
01/04/2026,2019,4,Region 2,Gabapentin,12 month-ending,04/30/2019,184,
01/04/2026,2019,5,Region 2,Gabapentin,12 month-ending,05/31/2019,195,
01/04/2026,2019,6,Region 2,Gabapentin,12 month-ending,06/30/2019,213,
01/04/2026,2019,7,Region 2,Gabapentin,12 month-ending,07/31/2019,234,
01/04/2026,2019,8,Region 2,Gabapentin,12 month-ending,08/31/2019,253,
01/04/2026,2019,9,Region 2,Gabapentin,12 month-ending,09/30/2019,258,
01/04/2026,2019,10,Region 2,Gabapentin,12 month-ending,10/31/2019,260,
01/04/2026,2019,11,Region 2,Gabapentin,12 month-ending,11/30/2019,275,
01/04/2026,2019,12,Region 2,Gabapentin,12 month-ending,12/31/2019,294,
01/04/2026,2020,1,Region 2,Gabapentin,12 month-ending,01/31/2020,303,
01/04/2026,2020,2,Region 2,Gabapentin,12 month-ending,02/29/2020,312,
01/04/2026,2020,3,Region 2,Gabapentin,12 month-ending,03/31/2020,325,
01/04/2026,2020,4,Region 2,Gabapentin,12 month-ending,04/30/2020,343,
01/04/2026,2020,5,Region 2,Gabapentin,12 month-ending,05/31/2020,352,
01/04/2026,2020,6,Region 2,Gabapentin,12 month-ending,06/30/2020,351,
01/04/2026,2020,7,Region 2,Gabapentin,12 month-ending,07/31/2020,367,
01/04/2026,2020,8,Region 2,Gabapentin,12 month-ending,08/31/2020,373,
01/04/2026,2020,9,Region 2,Gabapentin,12 month-ending,09/30/2020,374,
01/04/2026,2020,10,Region 2,Gabapentin,12 month-ending,10/31/2020,364,
01/04/2026,2020,11,Region 2,Gabapentin,12 month-ending,11/30/2020,350,
01/04/2026,2020,12,Region 2,Gabapentin,12 month-ending,12/31/2020,344,
